,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
5256,1423,12500,NJ,New Brunswick,Union Library Co.,Socl,1796,NA,1796,NA,NA,0,NA,0,Early National,New Brunswick NJ,-74.4518188,40.4862157
5257,3597,4228,NJ,New Brunswick,YMCA,YMCA,1854,NA,1858,NA,1858,2500,1858,2500,Antebellum,New Brunswick NJ,-74.4518188,40.4862157
5258,2937,4230,NJ,New Brunswick,Young Men's Library Assoc.,YMLA,NA,1858,1858,NA,NA,0,NA,0,NA,New Brunswick NJ,-74.4518188,40.4862157
5259,3598,4229,NJ,New Brunswick,YMCA,YMCA,1868,NA,1884,NA,1875,3000,1875,3000,NA,New Brunswick NJ,-74.4518188,40.4862157
5260,1425,12498,NJ,New Brunswick,New Brunswick Library,Socl,NA,1765,1792,NA,NA,0,NA,0,NA,New Brunswick NJ,-74.4518188,40.4862157
5261,7308,42065,NJ,New Brunswick,Parochial Library,Church,1755,NA,1755,NA,NA,0,NA,0,Colonial,New Brunswick NJ,-74.4518188,40.4862157
5262,5955,4224,NJ,New Brunswick,Rutgers College Library,Coll,1770,NA,1901,NA,1850,8000,1901,42656,Colonial,New Brunswick NJ,-74.4518188,40.4862157
5263,5963,4227,NJ,New Brunswick,Theological Seminary of the Reformed Church in America,Theo coll,1784,NA,1901,NA,1830,1500,1875,26000,Early National,New Brunswick NJ,-74.4518188,40.4862157
5264,5482,4226,NJ,New Brunswick,Rutgers College - Philoclean Society,Coll socy,1828,NA,1884,NA,1858,3000,1875,2000,Early National,New Brunswick NJ,-74.4518188,40.4862157
5265,5169,12497,NJ,New Brunswick,Mr. Deith Circulating Library??,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New Brunswick NJ,-74.4518188,40.4862157
5266,5167,12496,NJ,New Brunswick,Josiah Simpson's Circulating Library,Comm,NA,1812,1812,NA,NA,0,NA,0,NA,New Brunswick NJ,-74.4518188,40.4862157
5267,5168,12495,NJ,New Brunswick,Charles D. Green Circulating Library,Comm,1812,NA,1812,NA,NA,0,NA,0,Early National,New Brunswick NJ,-74.4518188,40.4862157
5268,5481,4225,NJ,New Brunswick,Rutgers College - Peithosophian Society,Coll socy,1825,NA,1875,NA,1858,2000,1875,1800,Early National,New Brunswick NJ,-74.4518188,40.4862157
5269,1422,12501,NJ,New Market,New Market Library Co.,Socl,1812,NA,1843,NA,NA,0,NA,0,Early National,New Market NJ,-74.4576499,40.5758206
5270,1421,4238,NJ,Newark,Library Assoc.,Socl,1847,NA,1887,NA,1848,1500,1875,22000,Antebellum,Newark NJ,-74.1723667,40.735657
5271,3394,4241,NJ,Newark,Newark Lyceum and Literary Improvement,Lyceum,1804,NA,1804,NA,NA,0,NA,0,Early National,Newark NJ,-74.1723667,40.735657
5272,2679,4255,NJ,Newark,The Presbyterian Minister's Library,Theo socy,1812,NA,1823,NA,NA,0,NA,0,Early National,Newark NJ,-74.1723667,40.735657
5273,3599,4250,NJ,Newark,YMCA,YMCA,1865,NA,1875,NA,1875,1125,1875,1125,NA,Newark NJ,-74.1723667,40.735657
5274,2680,4249,NJ,Newark,Young Men's Catholic Assoc.,Rel socl,1855,NA,1884,NA,NA,0,NA,0,Antebellum,Newark NJ,-74.1723667,40.735657
5275,4145,4236,NJ,Newark,Howard Lodge No. 7 Library,Frat,1873,NA,1875,NA,1875,336,1875,336,NA,Newark NJ,-74.1723667,40.735657
5276,1428,4242,NJ,Newark,New Ark P.L.,Socl,NA,1897,1830,NA,1814,415,1822,1000,NA,Newark NJ,-74.1723667,40.735657
5277,2681,4237,NJ,Newark,Institutio Legalis,Law,NA,1812,1859,NA,1849,3000,1849,3000,NA,Newark NJ,-74.1723667,40.735657
5278,464,4251,NJ,Newark,Young Men's Society,YMA,1833,NA,1833,NA,NA,0,NA,0,Antebellum,Newark NJ,-74.1723667,40.735657
5279,5176,4235,NJ,newark,C.A. Haydock Circulating Library,Comm,1827,NA,1827,NA,NA,0,NA,0,Early National,newark NJ,-74.1723667,40.735657
5280,5175,4243,NJ,Newark,Benjamin Olds' ? Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5281,5483,4245,NJ,Newark,St. Benidect's College - St. Benedict's Society,Coll socy,1871,NA,1875,NA,1875,550,1875,550,NA,Newark NJ,-74.1723667,40.735657
5282,5956,4244,NJ,Newark,St. Benedict's College,Coll,1870,NA,1884,NA,1875,400,1875,400,NA,Newark NJ,-74.1723667,40.735657
5283,6861,4240,NJ,Newark,N.J. Home for Disabled Soldiers,Asylum,1872,NA,1884,NA,1875,392,1875,392,NA,Newark NJ,-74.1723667,40.735657
5284,5179,4232,NJ,Newark,The Centinel (newspaper) Circulating Library,Comm,NA,1807,1807,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5285,5174,4247,NJ,Newark,George Weller's Circulating Library,Comm,NA,1810,NA,1814,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5286,5177,4234,NJ,Newark,E.B. Gould Circulating,Comm,NA,1810,1810,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5287,5173,4248,NJ,Newark,Circulating Library?,Comm,NA,1819,1825,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5288,4451,4239,NJ,Newark,New Jersey Historical Society,Hist socl,1846,NA,1901,NA,1850,825,1875,6100,Antebellum,Newark NJ,-74.1723667,40.735657
5289,5166,12502,NJ,Newark,J.Y. Miller Circulating Library,Comm,NA,1815,1815,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5290,5165,12504,NJ,Newark,James Yard Browwere Circulating Library,Comm,NA,1814,1814,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5291,5164,12505,NJ,Newark,Stephen Dod Circulating Library,Comm,NA,1819,1819,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5292,7313,4246,NJ,Newark,St. John's Church,Church,1835,NA,1859,NA,NA,0,NA,0,Antebellum,Newark NJ,-74.1723667,40.735657
5293,7122,4231,NJ,Newark,H.E. Baldwin Reading Room,Read room,NA,1849,1849,NA,NA,0,NA,0,NA,Newark NJ,-74.1723667,40.735657
5294,5178,4233,NJ,Newark,Aaron Cole? and M. Ward Circulating Library,Comm,1802,NA,1802,NA,NA,0,NA,0,Early National,Newark NJ,-74.1723667,40.735657
5295,7307,12503,NJ,Newark,First Presbyterian Church Library,Church,1811,NA,1835,NA,NA,0,NA,0,Early National,Newark NJ,-74.1723667,40.735657
5296,8004,4256,NJ,Newton,Public Library,Public,1868,NA,1870,NA,NA,0,NA,0,NA,Newton NJ,-74.7526651,41.0581527
5297,1429,12506,NJ,Newton,Newton Library Co.,Socl,1800,NA,1834,NA,NA,0,NA,0,Early National,Newton NJ,-74.7526651,41.0581527
5298,3393,4254,NJ,Newton,Newton Lyceum,Lyceum,NA,1858,1858,NA,NA,0,NA,0,NA,Newton NJ,-74.7526651,41.0581527
5299,1426,4253,NJ,Newton,Newton Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA,Newton NJ,-74.7526651,41.0581527
5300,1427,4252,NJ,Newton,Dennis Library,Socl,1868,NA,1965,NA,1875,3000,1875,3000,NA,Newton NJ,-74.7526651,41.0581527
5301,1431,12507,NJ,Orange,Orange Library Assoc.,Socl,1858,NA,1866,NA,NA,0,NA,0,Antebellum,Orange NJ,-74.2326478,40.7706187
5302,4148,12509,NJ,Orange,Union Lodge Library Company,Frat,1828,NA,1828,NA,NA,0,NA,0,Early National,Orange NJ,-74.2326478,40.7706187
5303,1430,12508,NJ,Orange,Orange Library Company,Socl,NA,1793,1829,NA,NA,0,NA,0,NA,Orange NJ,-74.2326478,40.7706187
5304,3600,4258,NJ,Orange,YMCA,YMCA,1869,NA,1875,NA,1875,322,1875,322,NA,Orange NJ,-74.2326478,40.7706187
5305,3388,4257,NJ,Orange,Orange Lyceum and Library Assoc.,Lyceum,1832,NA,NA,1858,1850,1000,1858,1200,Antebellum,Orange NJ,-74.2326478,40.7706187
5306,8007,12519,NJ,Paterson,Reading Room and Free Library,Public,1869,NA,NA,1874,NA,0,NA,0,NA,Paterson NJ,-74.171811,40.9167654
5307,1432,12516,NJ,Paterson,Paterson Library Assoc.,Socl,1830,NA,1848,NA,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5308,3026,12512,NJ,Paterson,Mechanics' Society,Mech,1828,NA,1839,NA,NA,0,NA,0,Early National,Paterson NJ,-74.171811,40.9167654
5309,3773,12518,NJ,Paterson,Paterson Philosphical Society,Socy,1827,NA,NA,1839,NA,0,NA,0,Early National,Paterson NJ,-74.171811,40.9167654
5310,501,12522,NJ,Paterson,Young Men's Society of Paterson,YMA,1838,NA,NA,1838,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5311,3601,4261,NJ,Paterson,YMCA,YMCA,1871,NA,1875,NA,1875,500,1875,500,NA,Paterson NJ,-74.171811,40.9167654
5312,1433,12515,NJ,Paterson,Paterson Library Assoc.,Socl,1845,NA,1845,NA,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5313,2916,12523,NJ,Paterson,Young People's Library Assoc.,Juv socl,1837,NA,1837,NA,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5314,1434,12517,NJ,Paterson,Paterson Library Society.,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Paterson NJ,-74.171811,40.9167654
5315,5163,12510,NJ,Paterson,Burnett Circulating Library,Comm,1833,NA,1846,NA,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5316,5161,12513,NJ,Paterson,Minerva Circulating Library,Comm,1830,NA,NA,1832,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5317,4330,12520,NJ,Paterson,Websterian Literary Union,Lit socy,1866,NA,1866,NA,NA,0,NA,0,NA,Paterson NJ,-74.171811,40.9167654
5318,5160,12514,NJ,Paterson,Paterson Circulating Library,Comm,NA,1828,NA,1830,NA,0,NA,0,NA,Paterson NJ,-74.171811,40.9167654
5319,4452,4260,NJ,Paterson,Passaic County Historical Society,Hist socl,1867,NA,1884,NA,1875,300,1875,300,NA,Paterson NJ,-74.171811,40.9167654
5320,5162,12511,NJ,Paterson,Circulating Library,Comm,1829,NA,NA,1829,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5321,5159,12521,NJ,Paterson,William Fennel Circulating Library,Comm,1830,NA,NA,1832,NA,0,NA,0,Antebellum,Paterson NJ,-74.171811,40.9167654
5322,5172,4259,NJ,Paterson,Manson's Circulating Library,Comm,1865,NA,1875,NA,1875,2000,1875,2000,NA,Paterson NJ,-74.171811,40.9167654
5323,1435,12524,NJ,Pennington,Pennington Library Co.,Socl,NA,1802,1834,NA,NA,0,NA,0,NA,Pennington NJ,-74.790718,40.3284402
5324,3390,12525,NJ,Perth Amboy,Library Co.,Lyceum,NA,1837,1837,NA,NA,0,NA,0,NA,Perth Amboy NJ,-74.2654234,40.5067723
5325,1436,12526,NJ,Perth Amboy,Perth Amboy Library Co.,Socl,1825,NA,NA,1835,NA,0,NA,0,Early National,Perth Amboy NJ,-74.2654234,40.5067723
5326,7303,4262,NJ,Perth Amboy,Parochial (Thomas Bray),Church,1698,NA,1698,NA,NA,0,NA,0,Colonial,Perth Amboy NJ,-74.2654234,40.5067723
5327,1437,12527,NJ,Pittsgrove,Pittsgrove Library Co.,Socl,1821,NA,1821,NA,NA,0,NA,0,Early National,Pittsgrove NJ,-75.1311874,39.5314846
5328,3030,12528,NJ,Plainfield,Apprentices' Library,Appren,NA,1834,1834,NA,NA,0,NA,0,NA,Plainfield NJ,-74.4073736,40.6337136
5329,3602,4264,NJ,Plainfield,YMCA,YMCA,1867,NA,1884,NA,NA,0,NA,0,NA,Plainfield NJ,-74.4073736,40.6337136
5330,2825,12529,NJ,Plainfield,Ladies' Library,Ladies,NA,1834,1834,NA,NA,0,NA,0,NA,Plainfield NJ,-74.4073736,40.6337136
5331,1439,4263,NJ,Plainfield,Plainfield Library,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Plainfield NJ,-74.4073736,40.6337136
5332,1438,12530,NJ,Princeton,Princeton Library Co.,Socl,1812,NA,NA,1833,NA,0,NA,0,Early National,Princeton NJ,-74.6672226,40.3572976
5333,5486,95113,NJ,Princeton,Princeton - College of N.J. - Philological Society,Coll socy,NA,1828,1828,NA,NA,0,NA,0,NA,Princeton NJ,-74.6672226,40.3572976
5334,5964,4269,NJ,Princeton,Theological Seminary of the Presbyterian Church,Theo coll,1812,NA,1901,NA,1845,7000,1875,26779,Early National,Princeton NJ,-74.6672226,40.3572976
5335,5957,4265,NJ,Princeton,Library of the College of N.J.,Coll,1746,NA,1901,NA,1760,1300,1875,29500,Colonial,Princeton NJ,-74.6672226,40.3572976
5336,5171,4268,NJ,Princeton,Ivy Hall Library,Comm,1873,NA,1901,NA,1875,1200,1875,1200,NA,Princeton NJ,-74.6672226,40.3572976
5337,5485,4267,NJ,Princeton,Princeton - College of N.J. - Cliosophic Society,Coll socy,1765,NA,1884,NA,1850,3500,1875,4000,Colonial,Princeton NJ,-74.6672226,40.3572976
5338,5484,4266,NJ,Princeton,Princeton - College of N.J. - American Whig Society,Coll socy,1769,NA,1901,NA,1850,3500,1875,8000,Colonial,Princeton NJ,-74.6672226,40.3572976
5339,1443,4270,NJ,Rahway,Library Assoc.,Socl,1858,NA,1901,NA,1875,4976,1875,4976,Antebellum,Rahway NJ,-74.2776468,40.6081591
5340,3389,12532,NJ,Rahway,Franklin Lyceum,Lyceum,NA,NA,NA,NA,0,0,NA,0,NA,Rahway NJ,-74.2776468,40.6081591
5341,1440,12531,NJ,Rahway,Bridgetown Library Company,Socl,1797,NA,1834,NA,NA,0,NA,0,Early National,Rahway NJ,-74.2776468,40.6081591
5342,5170,4271,NJ,Red Bank,Warrell's Riverside Library,Comm,1870,NA,1875,NA,1875,600,1875,600,NA,Red Bank NJ,-74.0643065,40.3470543
5343,1441,12533,NJ,Ringoes,Union Library Assoc.,Socl,1835,NA,1835,NA,NA,0,NA,0,Antebellum,Ringoes NJ,-74.8675067,40.4289892
5344,2678,4272,NJ,Rockaway,Sons of Temperance,Rel socl,NA,1875,1875,NA,1875,450,1875,450,NA,Rockaway NJ,-74.5143232,40.9012101
5345,1442,12534,NJ,Roxbury and Chester,Roxbury Library,Socl,1800,NA,1800,NA,NA,0,NA,0,Early National,Roxbury and Chester NJ,-74.619304,40.882107
5346,1444,4273,NJ,Salem,Library Co.,Socl,1804,NA,1901,NA,1875,3300,1875,3300,Early National,Salem NJ,-75.4671423,39.5717796
5347,7306,42066,NJ,Salem,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial,Salem NJ,-75.4671423,39.5717796
5348,1445,12535,NJ,Scotch Plains,Scotch Plains Reading Society,Socl,1800,NA,NA,1888,NA,0,NA,0,Early National,Scotch Plains NJ,-74.369018,40.6400404
5349,1446,12536,NJ,Sharptown,Sharptown Library Co.,Socl,NA,1810,1810,NA,NA,0,NA,0,NA,Sharptown NJ,-75.3651917,39.6556693
5350,1447,12537,NJ,Shiloh,Union Library Co.,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Shiloh NJ,-75.2990798,39.4590032
5351,1448,12538,NJ,Shrewsbury,Shrewsbury Library Company,Socl,1763,NA,1778,NA,NA,0,NA,0,Colonial,Shrewsbury NJ,-74.0615285,40.3295547
5352,1455,4274,NJ,Shrewsbury,Library Assoc.,Socl,1862,NA,1884,NA,NA,0,NA,0,NA,Shrewsbury NJ,-74.0615285,40.3295547
5353,1454,4275,NJ,Shrewsbury,Shrewsbury Library,Socl,1870,NA,1901,NA,1875,500,1875,500,NA,Shrewsbury NJ,-74.0615285,40.3295547
5354,7305,42067,NJ,Shrewsbury,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial,Shrewsbury NJ,-74.0615285,40.3295547
5355,1453,4276,NJ,Somerville,Somerville Public Library,Socl,1870,NA,1912,NA,1875,700,1875,700,NA,Somerville NJ,-74.60988,40.5742696
5356,1449,12539,NJ,Somerville,Somerville Library Co.,Socl,1810,NA,NA,1829,NA,0,NA,0,Early National,Somerville NJ,-74.60988,40.5742696
5357,1450,12540,NJ,South Hanover,South Hanover Library,Socl,NA,1803,1803,NA,NA,0,NA,0,NA,South Hanover NJ,-74.4173877,40.8257746
5358,1452,4277,NJ,South Orange,Library Assoc.,Socl,1865,NA,1884,NA,1875,1600,1875,1600,NA,South Orange NJ,-74.2609903,40.7489277
5359,5958,4278,NJ,South Orange,Seton Hall,Coll,1856,NA,1901,NA,1870,8000,1875,6000,Antebellum,South Orange NJ,-74.2609903,40.7489277
5360,6862,4279,NJ,South Orange,St. Mary's Orphan Asylum,Asylum,NA,1875,1875,NA,1875,1000,1875,1000,NA,South Orange NJ,-74.2609903,40.7489277
5361,4629,4280,NJ,South Vineland,Fruit Growers Club,Agri socl,1866,1867,1867,NA,1867,190,1867,190,NA,South Vineland NJ,-75.0287873,39.4459487
5362,1451,4281,NJ,Summit,Summit Library Assoc.,Socl,1874,NA,1901,NA,NA,0,NA,0,NA,Summit NJ,-74.3646122,40.7146376
5363,5158,12541,NJ,Swedesboro,Nicholas Collin and Matthew Huston Circulating Library,Comm,NA,1783,1783,NA,NA,0,NA,0,NA,Swedesboro NJ,-75.3104654,39.7476136
5364,7834,4288,NJ,Trenton,State Library,State,1796,NA,1901,NA,1850,5000,1875,20000,Early National,Trenton NJ,-74.7429384,40.2170534
5365,4146,4284,NJ,Trenton,Grand Lodge,Frat,1844,NA,1884,NA,1875,500,1875,500,Antebellum,Trenton NJ,-74.7429384,40.2170534
5366,3603,4292,NJ,Trenton,YMCA,YMCA,1856,NA,NA,1879,1858,175,1875,3404,Antebellum,Trenton NJ,-74.7429384,40.2170534
5367,4147,4287,NJ,Trenton,South Trenton Lodge 36,Frat,1870,NA,1884,NA,NA,0,NA,0,NA,Trenton NJ,-74.7429384,40.2170534
5368,1457,4291,NJ,Trenton,Trenton Library Assoc.,Socl,1852,NA,1861,NA,NA,0,NA,0,Antebellum,Trenton NJ,-74.7429384,40.2170534
5369,2677,4285,NJ,Trenton,NJ Library Assoc.,Law,NA,1810,NA,1837,NA,0,NA,0,NA,Trenton NJ,-74.7429384,40.2170534
5370,1458,4286,NJ,Trenton,Trenton Library Co.,Socl,1750,NA,NA,1855,NA,0,NA,0,Colonial,Trenton NJ,-74.7429384,40.2170534
5371,1456,12544,NJ,Trenton,Trenton Circ. Library,Socl,NA,1868,1868,NA,NA,0,NA,0,NA,Trenton NJ,-74.7429384,40.2170534
5372,3028,12542,NJ,Trenton,Apprentices' Library Company,Appren,1821,NA,1845,NA,NA,0,NA,0,Early National,Trenton NJ,-74.7429384,40.2170534
5373,1459,4283,NJ,Trenton,Fallsington Library Co.,Socl,NA,1875,1875,NA,1875,2000,1875,2000,NA,Trenton NJ,-74.7429384,40.2170534
5374,6775,4290,NJ,Trenton,State Prison,Prison,1845,NA,1884,NA,1875,2500,1875,2500,Antebellum,Trenton NJ,-74.7429384,40.2170534
5375,6863,4289,NJ,Trenton,State Lunatic Asylum,Asylum,1848,NA,1884,NA,1875,2500,1875,2500,Antebellum,Trenton NJ,-74.7429384,40.2170534
5376,5959,4282,NJ,trenton,Bryant and Stratton's Trenton Business College,Bus coll,1865,NA,1870,NA,1870,3200,1870,3200,NA,trenton NJ,-74.7429384,40.2170534
5377,5155,95269,NJ,Trenton,Trenton Circulating Library,Comm,1797,NA,1866,NA,NA,0,NA,0,Early National,Trenton NJ,-74.7429384,40.2170534
5378,5157,12543,NJ,Trenton,Christian Circulating Library,Comm,1811,NA,NA,1812,NA,0,NA,0,Early National,Trenton NJ,-74.7429384,40.2170534
5379,1460,4293,NJ,Tuckerton,Tuckerton Library,Socl,1853,NA,1901,NA,1875,500,1875,500,Antebellum,Tuckerton NJ,-74.340145,39.603174
5380,1461,12545,NJ,Upper Greenwich,Library Assoc.,Socl,1834,NA,1857,NA,NA,0,NA,0,Antebellum,Upper Greenwich NJ,-74.5811794,39.334869
5381,1462,12546,NJ,Upper Penns Neck,Union Library Co.,Socl,1840,NA,1840,NA,NA,0,NA,0,Antebellum,Upper Penns Neck NJ,-74.4056612,40.0583238
5382,8006,4294,NJ,Vincentown,Vincentown Public Library,Public,1867,NA,1901,NA,NA,0,NA,0,NA,Vincentown NJ,-74.7483371,39.9319279
5383,4630,4295,NJ,Vineland,Vineland Agricultural and Horicultural Society,Agri socl,1863,1867,1867,NA,1867,94,1867,94,NA,Vineland NJ,-75.0259637,39.4863773
5384,3392,4296,NJ,West Hoboken,Lyceum and Library Assoc.,Lyceum,1852,NA,1858,NA,1855,811,1855,811,Antebellum,West Hoboken NJ,-74.0323626,40.7439905
5385,7304,42068,NJ,Woodbridge,Parochial Library,Church,1760,NA,1760,NA,NA,0,NA,0,Colonial,Woodbridge NJ,-74.2846022,40.5575986
5386,1464,4297,NJ,Woodbury,Woodbury Library,Socl,1794,NA,1884,NA,NA,0,NA,0,Early National,Woodbury NJ,-75.1526774,39.8381691
5387,3775,4299,NJ,Woodstown,Webster Club Library,Socy,NA,1858,1859,NA,NA,0,NA,0,NA,Woodstown NJ,-75.3282454,39.6515027
5388,1463,12547,NJ,Woodstown,Woodstown Library Co.,Socl,1810,NA,NA,1852,NA,0,NA,0,Early National,Woodstown NJ,-75.3282454,39.6515027
5389,1465,4298,NJ,Woodstown,Pilesgrove Library Assoc.,Socl,1858,NA,1912,NA,1875,1200,1875,1200,Antebellum,Woodstown NJ,-75.3282454,39.6515027
5390,7434,12553,NM,,Santo Domingo Pueblo Mission Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA, NM,-105.8700901,34.5199402
5391,7433,4302,NM,,Santo Domingo Pueblo Mission Library,Church,NA,1776,NA,1886,NA,0,NA,0,NA, NM,-105.8700901,34.5199402
5392,7697,12548,NM,Ft. Bayard,Fort Bayard Cavalry Regiment,Garr,NA,1875,1875,NA,NA,0,NA,0,NA,Ft. Bayard NM,-108.1503221,32.7961863
5393,7698,4300,NM,Ft. Bayard,Ft. Bayard Post Library,Garr,1866,NA,1884,NA,1875,385,1875,385,NA,Ft. Bayard NM,-108.1503221,32.7961863
5394,7695,12549,NM,Ft. Craig,Fort Craig Library,Garr,NA,1870,1870,NA,1870,63,1870,63,NA,Ft. Craig NM,-107.013144,33.63464
5395,7696,12550,NM,Ft. Stanton,Fort Stanton Library,Garr,NA,1870,1870,NA,1870,125,1870,125,NA,Ft. Stanton NM,-105.5230362,33.495914
5396,6374,4301,NM,Las Vegas,Las Vegas College,Coll,1875,NA,1884,NA,NA,0,NA,0,NA,Las Vegas NM,-105.2227978,35.5942137
5397,7435,12551,NM,Santa Fe,Convent Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,Santa Fe NM,-105.937799,35.6869752
5398,7632,12552,NM,Santa Fe,Govenor's Quarters,Law state,NA,NA,NA,NA,NA,0,NA,0,NA,Santa Fe NM,-105.937799,35.6869752
5399,7819,4303,NM,Sante Fe,Territorial Library,State,1852,NA,1884,NA,1875,4500,1875,4500,Antebellum,Sante Fe NM,-105.937799,35.6869752
5400,2445,12554,NM,Silver City,,Socl,NA,1875,1875,NA,NA,0,NA,0,NA,Silver City NM,-108.280326,32.770075
5401,2470,3788,NV,Carlin,Library Assoc.,Socl,1874,NA,1884,NA,NA,0,NA,0,NA,Carlin NV,-116.1039663,40.7138067
5402,7823,3790,NV,Carson City,State Library,State,1863,NA,1884,NA,1875,9600,1875,9600,NA,Carson City NV,-119.7674034,39.1637984
5403,6814,3791,NV,Carson City,State Prison,Prison,1872,NA,1884,NA,1875,300,1875,300,NA,Carson City NV,-119.7674034,39.1637984
5404,4209,3789,NV,Carson City,Masonic Library,Frat,1875,NA,1884,NA,NA,0,NA,0,NA,Carson City NV,-119.7674034,39.1637984
5405,3233,3792,NV,Gold Hill,Miners Union Library,Mech,1866,NA,1884,NA,NA,0,NA,0,NA,Gold Hill NV,-119.6574011,39.2904678
5406,3234,3795,NV,Virginia City,Miners Union Lib,Mech,1875,NA,1884,NA,NA,0,NA,0,NA,Virginia City NV,-119.6499793,39.3095135
5407,4210,3793,NV,Virginia City,I.O.O.F. Library Association,Frat,1865,NA,1875,NA,1875,3300,1875,3300,NA,Virginia City NV,-119.6499793,39.3095135
5408,4211,3794,NV,Virginia City,Masonic Library of Story County,Frat,1866,NA,1875,NA,1875,2100,1875,2100,NA,Virginia City NV,-119.6499793,39.3095135
5409,7778,4483,NY,,Fort Hamilton Military Post Library,Garr,NA,1875,1884,NA,1875,1150,1875,1150,NA, NY,-74.0059413,40.7127837
5410,4036,4696,NY,,Verein Freundschaft,Socl,1869,NA,1875,NA,1875,1357,1875,1357,NA, NY,-74.0059413,40.7127837
5411,7294,12583,NY,,Friends Preparatory Meeting Library,Church,NA,1873,1873,NA,NA,0,NA,0,NA, NY,-74.0059413,40.7127837
5412,7780,4482,NY,,Fort Hamilton Battery and 3rd Artillery,Garr,NA,1875,1875,NA,1875,1500,1875,1500,NA, NY,-74.0059413,40.7127837
5413,3889,4307,NY,,Baptist Bd. Of Educ. Society,Theo socy,NA,1846,1846,NA,NA,0,NA,0,NA, NY,-74.0059413,40.7127837
5414,7833,4327,NY,Albany,State Library,State,1818,NA,1875,NA,1850,13404,1875,95000,Early National,Albany NY,-73.7562317,42.6525793
5415,7855,4308,NY,Albany,Albany County Law Library,Co law,1871,NA,1875,NA,1875,695,1875,695,NA,Albany NY,-73.7562317,42.6525793
5416,3596,4223,NY,Albany,YMCA,YMCA,1871,NA,1875,NA,1875,400,1875,400,NA,Albany NY,-73.7562317,42.6525793
5417,3751,95089,NY,Albany,Society for the Promotion of Useful Arts,Socy,NA,1818,1818,NA,NA,0,NA,0,NA,Albany NY,-73.7562317,42.6525793
5418,3561,4333,NY,Albany,YMCA,YMCA,1857,NA,1884,NA,1858,600,1875,2000,Antebellum,Albany NY,-73.7562317,42.6525793
5419,3757,4309,NY,Albany,Albany Institute,Socy,1824,NA,1884,NA,1850,3323,1875,6600,Early National,Albany NY,-73.7562317,42.6525793
5420,2662,4332,NY,Albany,Young Men's Catholic Lyceum,Rel socl,1871,NA,1875,NA,1875,2000,1875,2000,NA,Albany NY,-73.7562317,42.6525793
5421,530,4331,NY,Albany,Young Men's Association,YMA,1833,NA,1884,NA,1834,811,1875,13000,Antebellum,Albany NY,-73.7562317,42.6525793
5422,3023,4313,NY,Albany,Apprentices' Library,Appren,1820,NA,1858,NA,1858,3000,1858,3000,Early National,Albany NY,-73.7562317,42.6525793
5423,1257,4310,NY,Albany,Albany Library,Socl,1792,NA,1858,NA,1793,650,1858,6000,Early National,Albany NY,-73.7562317,42.6525793
5424,1258,4312,NY,Albany,Albany Society Library,Socl,1758,NA,NA,1792,NA,0,NA,0,Colonial,Albany NY,-73.7562317,42.6525793
5425,2661,4323,NY,Albany,St. Mary's Library Assoc.,Rel socl,1849,NA,1857,NA,1857,450,1857,450,Antebellum,Albany NY,-73.7562317,42.6525793
5426,7587,4329,NY,Albany,State Museum of Natural History,Sci gov,NA,1875,1884,NA,1875,311,1875,311,NA,Albany NY,-73.7562317,42.6525793
