,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period
5515,8028,4405,NY,Buffalo,Grosvenor Public Library,Public,1870,NA,1884,NA,1870,1000,1875,18000,NA
5516,4141,4409,NY,Buffalo,Masonic Library,Frat,NA,1875,1875,NA,1875,500,1875,500,NA
5517,1274,4394,NY,Buffalo,Buffalo Library,Socl,1836,NA,1884,NA,NA,0,NA,0,Antebellum
5518,3016,95071,NY,Buffalo,Apprentices' Society,Appren,NA,1837,1837,NA,NA,0,NA,0,NA
5519,3387,4395,NY,Buffalo,Buffalo Lyceum,Lyceum,NA,NA,NA,NA,NA,0,NA,0,NA
5520,3017,4410,NY,Buffalo,Mechanics' Instit.,Mech,1865,NA,1884,NA,1875,4504,1875,4504,NA
5521,4265,4398,NY,Buffalo,Buffalo Choral Union,Music socy,1871,NA,1875,NA,1875,538,1875,538,NA
5522,465,4415,NY,Buffalo,Young Men's Assoc.,YMA,1835,NA,1875,NA,1850,6500,1875,27597,Antebellum
5523,2665,4416,NY,Buffalo,Young Men's Catholic Assoc.,Rel socl,1855,NA,1884,NA,1875,1800,1875,1800,Antebellum
5524,2664,4392,NY,Buffalo,Buffalo Catholic Inst.,Rel socl,1870,NA,1884,NA,1875,1756,1875,1756,NA
5525,3564,4402,NY,Buffalo,Evangelical Lutheran St. John's YMCA,YMCA,1867,NA,1884,NA,NA,0,NA,0,NA
5526,3565,4417,NY,Buffalo,YMCA,YMCA,1852,NA,1884,NA,1875,1065,1875,1065,Antebellum
5527,466,4418,NY,Buffalo,Young Men's Christian Union,YMA,1852,NA,1856,NA,1856,1200,1856,1200,Antebellum
5528,5089,95248,NY,Buffalo,Black's Circulating Library,Comm,NA,1859,1859,NA,NA,0,NA,0,NA
5529,5090,95249,NY,Buffalo,Jared Russell's Circulating Library,Comm,NA,1840,1840,NA,NA,0,NA,0,NA
5530,5986,4408,NY,Buffalo,Martin Luther College,Coll,1853,NA,1884,NA,1875,350,1875,350,Antebellum
5531,5987,4397,NY,Buffalo,Canisius College,Coll,1870,NA,1884,NA,1875,5000,1875,5000,NA
5532,5988,4412,NY,Buffalo,St. Joseph's College,Coll,1862,NA,1875,NA,1870,1200,1875,2050,NA
5533,6765,4401,NY,Buffalo,Erie County Penitentiary,Prison,1865,NA,1875,NA,1875,600,1875,600,NA
5534,4399,4400,NY,Buffalo,Erie Co. Medical Society,Med socy,1835,NA,1884,NA,1875,500,1875,500,Antebellum
5535,6895,4399,NY,Buffalo,Le Couteaux St. Mary's Institute for Deaf Mutes,Asylum,1862,NA,1884,NA,NA,0,NA,0,NA
5536,6903,4411,NY,Buffalo,St. John's Orphan Asylum,Asylum,1865,NA,1884,NA,1875,450,1875,450,NA
5537,4035,4404,NY,Buffalo,German Young men's Association Library,Socl,1841,NA,1884,NA,1875,4680,1875,4680,Antebellum
5538,7607,4406,NY,Buffalo,Law Library - 8th judicial district,Law state,1863,NA,1884,NA,1875,5250,1875,5250,NA
5539,6894,4403,NY,Buffalo,German Orphan Asylum,Asylum,1850,NA,1875,NA,1875,600,1875,600,Antebellum
5540,4040,4413,NY,Buffalo,Turnverein Library,Socl,NA,1875,1884,NA,1875,360,1875,360,NA
5541,5989,4414,NY,Buffalo,University of Buffalo Medical Dept.,Med coll,1847,NA,1884,NA,1858,400,1875,600,Antebellum
5542,4445,4393,NY,Buffalo,Buffalo Historical Society,Hist socl,1862,NA,1884,NA,1875,4658,1875,4658,NA
5543,3982,4396,NY,Buffalo,Society of Natural Sciences,Sci eng socy,1861,NA,1884,NA,1875,1500,1875,1500,NA
5544,7075,4407,NY,Buffaol,Malleavle Iron Workers Library,Mill,1872,NA,1884,NA,1875,522,1875,522,NA
5545,1278,4426,NY,Canandaigua,Wood Library,Socl,1854,NA,1875,NA,1875,5000,1875,5000,Antebellum
5546,1277,4425,NY,Canandaigua,1st Socl. Library,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National
5547,1276,4423,NY,Canandaigua,Ontario Union Library,Socl,1820,NA,1820,NA,NA,0,NA,0,Early National
5548,1275,4420,NY,Canandaigua,Franklin Library Assoc.,Socl,1833,NA,1833,NA,NA,0,NA,0,Antebellum
5549,3754,4421,NY,Canandaigua,Library of the State Drivers of Canandaigua,Socy,1839,NA,1839,NA,NA,0,NA,0,Antebellum
5550,6904,4424,NY,Canandaigua,St.Mary's Orphan Asylum,Asylum,1873,NA,1875,NA,1875,300,1875,300,NA
5551,5091,4419,NY,Canandaigua?,James D. Bemis Circulating Library,Comm,1819,1819,1819,NA,NA,0,NA,0,Early National
5552,3247,4422,NY,Canenlaigua,Merchants' Clerks' Lib,Merc,1826,NA,1826,NA,1826,50,1826,50,Early National
5553,5992,4427,NY,Canton,St. Lawrence University,Coll,1856,NA,1875,NA,1858,100,1875,7000,Antebellum
5554,5990,4429,NY,Canton,Theological School,Theo coll,1856,NA,1884,NA,1858,2500,1858,2500,Antebellum
5555,5991,4428,NY,Canton,St. Lawrence Theological School,Theo coll,1858,NA,1884,NA,1870,6000,1875,5600,Antebellum
5556,7860,4430,NY,Carmel,Putnam County Law Library,Co law,1813,NA,1875,NA,1875,300,1875,300,Early National
5557,1279,4431,NY,Carmel,Village Library,Socl,1866,NA,1875,NA,1875,900,1875,900,NA
5558,4584,4304,NY,Carmel,Putnam Co. Agricultural Society,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA
5559,4595,4432,NY,Castle Creek,Castle Creek Farmers Club,Agri socl,NA,1867,1867,NA,1867,35,1867,35,NA
5560,3566,4434,NY,Catskill,YMCA,YMCA,1859,NA,1859,NA,NA,0,NA,0,Antebellum
5561,1282,4433,NY,Catskill,Catskill Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA
5562,1280,4435,NY,Champlain,Champlain Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National
5563,467,4436,NY,Champlain,Young Men's Assoc.,YMA,NA,1875,1875,NA,1875,300,1875,300,NA
5564,1281,4437,NY,Charleston,Charleston Library Co.,Socl,1805,NA,1805,NA,NA,0,NA,0,Early National
5565,5993,4438,NY,Chittenago,Yates Polytechnic Institute,Coll,1853,NA,1858,NA,1858,295,1859,295,Antebellum
5566,1283,4439,NY,Clarkson,Library Co. of Clarkson and Murray,Socl,1822,NA,1822,NA,NA,0,NA,0,Early National
5567,6866,4441,NY,Clifton Springs,Sanitarium Library,Asylum,1864,NA,1884,NA,NA,0,NA,0,NA
5568,5994,4442,NY,Clinton,Hamilton College,Coll,1812,NA,1884,NA,1850,3500,1875,13000,Early National
5569,5995,4443,NY,Clinton,Hamilton College - Law School,Law coll,1864,NA,1884,NA,1870,5000,1875,5000,NA
5570,5458,4445,NY,Clinton,Hamilton College - Union Society,Coll socy,1834,NA,1858,NA,1850,3400,1850,3400,Antebellum
5571,5457,4444,NY,Clinton,Hamilton College - Phoenix Society,Coll socy,NA,1827,NA,1860,1850,3400,1850,3400,NA
5572,8029,4447,NY,Cohoes,City Library,Public,1874,NA,1884,NA,NA,0,NA,0,NA
5573,5092,4446,NY,Cohoes?,Circulating Library,Comm,NA,1875,1875,NA,1875,800,1875,800,NA
5574,1284,4448,NY,Cold Spring,Library Assoc.,Socl,1866,NA,1884,NA,NA,0,NA,0,NA
5575,8030,4451,NY,College Point,Pappenhusen Institute,Public,1870,NA,1884,NA,NA,0,NA,0,NA
5576,1286,4450,NY,College Point,Krakehlia Library,Socl,1866,NA,1875,NA,1875,750,1875,750,NA
5577,1285,4449,NY,College Point,Harmonic Library,Socl,1855,NA,1884,NA,1875,720,1875,720,Antebellum
5578,4039,4452,NY,College Point,Turner Society Library,Socl,1859,NA,1884,NA,1875,1000,1875,1000,Antebellum
5579,6864,4453,NY,Collins,Thomas Asylum for Orphan and Destitute Indian Children,Asylum,1872,NA,1875,NA,1875,411,1875,411,NA
5580,4596,4454,NY,Conervango,"Conervango Agricultural, Horticultural, and Mechanical Society",Agri socl,1856,1859,1859,NA,1859,30,1859,30,Antebellum
5581,3567,4455,NY,Cooperstown,YMCA,YMCA,NA,1875,1875,NA,1875,1200,1875,1200,NA
5582,505,99045,NY,Cooperstown,Young Men's Association and Reading Room,YMA,NA,1872,1872,NA,NA,0,NA,0,NA
5583,1287,95028,NY,Cooperstown,Franklin Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA
5584,3568,4457,NY,Corning,YMCA,YMCA,NA,1875,1875,NA,1875,400,1875,400,NA
5585,1288,4456,NY,Corning,Corning Library,Socl,1873,NA,1884,NA,1875,3250,1875,3250,NA
5586,1289,4458,NY,Cornwall,Cornwall Circulating Library,Socl,1869,NA,1884,NA,1875,2000,1875,2000,NA
5587,4597,4459,NY,Cortlandville,Cortland County Agricultural Society,Agri socl,1838,1867,1867,NA,1867,100,1867,100,Antebellum
5588,1290,4460,NY,Cuba,Circulating Library,Socl,1872,NA,1884,NA,1875,600,1875,600,NA
5589,6766,4461,NY,Dannemora,Clinton Prison,Prison,1845,NA,1875,NA,1875,3000,1875,3000,Antebellum
5590,1291,4462,NY,Dunkink,Library,Socl,1838,NA,1858,NA,NA,0,NA,0,Antebellum
5591,1292,4463,NY,Dunkirk,Public Library,Socl,1872,NA,1875,NA,1875,1700,1875,1700,NA
5592,3890,4464,NY,Dunkirk,St. Mary's Temperance Society,Rel socy,NA,1875,1875,NA,1875,300,1875,300,NA
5593,1294,4466,NY,East Hampton,Philogrammatican Library,Socl,1753,NA,1784,NA,NA,0,NA,0,Colonial
5594,1293,4465,NY,East Hampton,Library Co.,Socl,1805,NA,1858,NA,1858,581,1858,581,Early National
5595,4598,4467,NY,East Maine,Farmers' Club of East Maine,Agri socl,1858,1867,1867,NA,1867,80,1867,80,Antebellum
5596,6920,4468,NY,East New York,St. Malachy's Home,Asylum,1870,NA,1884,NA,NA,0,NA,0,NA
5597,4585,4305,NY,Elizabethtown?,Essex Co. Agricultural Society,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA
5598,7861,4469,NY,Elmira,Chemung County Law Library,Co law,1836,NA,1875,NA,1875,871,1875,871,Antebellum
5599,2659,4470,NY,Elmira,Elmira Farmer's Club,Agri state,1870,NA,1884,NA,1875,1800,1875,1800,NA
5600,3569,4473,NY,Elmira,YMCA,YMCA,1858,NA,1884,NA,1875,5200,1875,5200,Antebellum
5601,3493,4472,NY,Elmira,German Library Assoc.,Socl,1859,NA,1884,NA,1875,1367,1875,1367,Antebellum
5602,2786,4470,NY,Elmira,Elmira Farmers' Club,Agri socl,1870,NA,1884,NA,1875,1800,1875,1800,NA
5603,5996,4471,NY,Elmira,Elmira Female College,Coll,1855,NA,1875,NA,1870,2500,1875,1200,Antebellum
5604,4586,4306,NY,Elmira?,Chemung Co. Agricultural Society,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA
5605,4599,4474,NY,Farmingdale,Farmingdale Farmers' Club,Agri socl,1864,1867,1867,NA,1867,20,1867,20,NA
5606,1295,4475,NY,Flushing,Library Assoc.,Socl,1858,NA,1875,NA,1875,4000,1875,4000,Antebellum
5607,6890,4477,NY,Flushing,Sanford Hall Asylum,Asylum,1849,NA,1884,NA,NA,0,NA,0,Antebellum
5608,5997,4476,NY,Flushing,St. Paul's College,Coll,NA,1850,1858,NA,1850,2800,1858,2800,NA
5609,7862,4478,NY,Fonda,Montgomery County Law Library,Co law,1836,NA,1875,NA,1875,305,1875,305,Antebellum
5610,1296,4479,NY,Fordham,Free Library,Socl,NA,1858,1859,NA,NA,0,NA,0,NA
5611,5998,4480,NY,Fordham,St. John's College Library,Coll,1840,NA,1875,NA,1850,5500,1875,15000,Antebellum
5612,5999,4481,NY,Fordham,St. Joseph's Seminary,Theo coll,1840,NA,1858,NA,1850,4000,1850,4000,Antebellum
5613,5459,95110,NY,Fordham,St. John's College,Coll socy,NA,1871,1871,NA,NA,0,NA,0,NA
5614,4600,4484,NY,Fredonia,Farmers' and Gardeners' Club of Pomfret,Agri socl,1856,1867,1867,NA,1867,43,1867,43,Antebellum
5615,3858,4485,NY,Genesee,Athenaeum Lib,Athen,1843,NA,NA,1869,1858,4318,1858,4318,Antebellum
5616,1297,12566,NY,Geneseo,Geneseo Library,Socl,NA,1821,1821,NA,NA,0,NA,0,NA
5617,8031,4487,NY,Geneseo Village,Wadsworth Library,Public,1869,NA,1884,NA,1875,7022,1875,7022,NA
5618,3379,12567,NY,Geneva,Geneva Lyceum,Lyceum,NA,1835,1835,NA,NA,0,NA,0,NA
5619,1298,4494,NY,Geneva,,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5620,6000,4488,NY,Geneva,Geneva College / Hobart College,Coll,1824,NA,1884,NA,1845,3400,1875,13000,Early National
5621,7286,95165,NY,Geneva,Trinity Church Parish Library,Church,NA,1837,1837,NA,NA,0,NA,0,NA
5622,6001,4492,NY,Geneva,Geneva Medical College,Med coll,1835,NA,1870,NA,1850,600,1858,600,Antebellum
5623,5479,4489,NY,Geneva,Geneva College - Hermaean Society,Coll socy,1845,NA,1858,NA,1850,3669,1858,4563,Antebellum
5624,5478,4490,NY,Geneva,Hobart College - Alpha Phi Delta Society,Coll socy,1835,NA,NA,1845,1835,933,1835,933,Antebellum
5625,5477,4491,NY,Geneva,Hobart College - Englossian Society,Coll socy,1835,NA,1845,NA,1835,1098,1835,1098,Antebellum
5626,5476,4493,NY,Geneva,Hobart Free College - Philopenthian Society,Coll socy,1855,NA,1858,NA,1858,766,1858,766,Antebellum
5627,1299,4495,NY,Glens Falls,Library Assoc.,Socl,1841,NA,1884,NA,NA,0,NA,0,Antebellum
5628,3570,4497,NY,Goshen,YMCA,YMCA,1866,NA,1884,NA,1875,900,1875,900,NA
5629,1300,4496,NY,Goshen,Goshen Library Assoc.,Socl,NA,1859,1859,NA,NA,0,NA,0,NA
5630,7774,12563,NY,Governors Island,Fort Columbus,Garr,NA,1875,1875,NA,NA,0,NA,0,NA
5631,5093,12568,NY,Greenwich,E.B. Gould's Circulating Library,Comm,NA,1810,1810,NA,NA,0,NA,0,NA
5632,5460,4503,NY,Hamilton,Madison University - Society for Inquiry,Coll socy,1824,NA,1875,NA,1875,1000,1875,1000,Early National
5633,5475,4499,NY,Hamilton,Madison University - Adelphian Society,Coll socy,1840,NA,1875,NA,1857,800,1875,1000,Antebellum
5634,5461,4502,NY,Hamilton,Madison University - Missionary Society,Coll socy,NA,1857,1857,NA,1857,800,1857,800,NA
5635,5474,4500,NY,Hamilton,Madison University - Aeonian Society,Coll socy,NA,1857,1857,NA,1857,900,1857,900,NA
5636,6002,4498,NY,Hamilton,Madison University,Coll,1820,NA,1884,NA,1834,2250,1875,10000,Early National
5637,5473,4501,NY,Hamilton,Madison University - Athenaeum Society,Coll socy,NA,1858,1858,NA,1858,700,1858,700,NA
5638,6003,4504,NY,Hamilton,Madison University,Theo coll,1820,NA,1870,NA,1830,1260,1870,9000,Early National
5639,1319,4607,NY,Harlem,Harlem Library Assoc.,Socl,1826,NA,1884,NA,1875,8000,1875,8000,Early National
5640,6004,4505,NY,Hartwick,Hartwick Theological,Theo coll,1816,NA,1857,NA,1830,900,1857,1500,Early National
5641,5462,95111,NY,Hartwick,Hartwick Seminary - Philophronean Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA
5642,1301,4506,NY,Havana,Havana Library,Socl,1873,NA,1884,NA,1875,450,1875,450,NA
5643,1302,4507,NY,Henrietta,Library Co. of Henrietta,Socl,1824,NA,1824,NA,NA,0,NA,0,Early National
5644,7863,4508,NY,Herkeimer,Herkeimer County Law Library,Co law,1804,NA,1875,NA,1875,1573,1875,1573,Early National
5645,4601,4509,NY,Hess Road,Hess Road Farmers' Club,Agri socl,1864,1867,1867,NA,1867,180,1867,180,NA
5646,4602,4510,NY,Hicksville,Farmers and Mechanics Club,Agri socl,1865,1867,1867,NA,1867,50,1867,50,NA
5647,7287,42071,NY,Homestead,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA
5648,1303,4512,NY,Hornellsville,Hornell Library,Socl,1868,NA,1884,NA,1875,4980,1875,4980,NA
5649,3571,4514,NY,Hudson,,YMCA,1866,NA,1884,NA,NA,0,NA,0,NA
5650,1306,4513,NY,Hudson,Franklin Library Assoc.,Socl,1837,NA,1884,NA,1850,1058,1875,4200,Antebellum
5651,1304,12569,NY,Hudson,Clinton Library,Socl,1831,NA,1831,NA,NA,0,NA,0,Antebellum
5652,1305,42072,NY,Hudson,"""Public Library""",Socl,1786,NA,1786,NA,NA,0,NA,0,Early National
5653,6874,30917,NY,Hudson,A lunatic hospital owned by Dr. S White,Asylum,NA,1844,1844,NA,NA,0,NA,0,NA
5654,1307,4515,NY,Huntington,Huntington Library Society,Socl,1759,NA,1762,NA,NA,0,NA,0,Colonial
5655,1308,4516,NY,Huntington,Public Library,Socl,1875,NA,1884,NA,1875,1000,1875,1000,NA
5656,3899,4517,NY,Ilion,Free Library of the Liberal Xian Society,Rel socy,1870,NA,1875,NA,1875,1330,1875,1330,NA
5657,8033,4520,NY,Ithaca,Cornell Library,Public,1866,NA,1884,NA,1875,10000,1875,10000,NA
5658,5094,12570,NY,Ithaca,Mack and Andrews' Circulating Library and Reading Room,Comm,NA,1825,1826,NA,NA,0,NA,0,NA
5659,6005,4518,NY,Ithaca,Cornell University,Coll,1868,NA,1884,NA,1870,37000,1875,39000,NA
5660,5472,4519,NY,Ithaca,Cornell College - Adelphian Society,Coll socy,1858,NA,1871,NA,1871,1100,1871,1100,Antebellum
5661,4603,4521,NY,Ithaca,Ithaca Farmers' Club,Agri socl,1848,1867,1867,NA,1867,1000,1867,1000,Antebellum
5662,7288,42073,NY,Jamaica,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial
5663,3572,4523,NY,Jamestown,YMCA,YMCA,1875,NA,1884,NA,NA,0,NA,0,NA
5664,1309,4522,NY,Jamestown,City Circulating Library,Socl,1874,NA,1875,NA,1875,428,1875,428,NA
5665,7608,4524,NY,Kingston,Supreme Court - 3rd Judicial District,Law state,1874,NA,1884,NA,1875,1442,1875,1442,NA
5666,4604,4528,NY,Le Roy,Le Roy Horticultural Society,Agri socl,1863,NA,1867,NA,1867,25,1867,25,NA
5667,5471,4526,NY,Le Roy,Ingham University - Altonia and Concordia Societies,Coll socy,NA,1858,1875,NA,1858,500,1875,600,NA
5668,2824,4527,NY,LeRoy,Ladies' Library Assoc.,Ladies,1874,NA,1884,NA,NA,0,NA,0,NA
5669,6006,4525,NY,LeRoy,Ingham University,Coll,1835,NA,1884,NA,1870,2000,1875,4000,Antebellum
5670,4266,4622,NY,Liederkranz,German Liederkranz of the City of NY,Music socy,1864,NA,1884,NA,1875,1000,1875,1000,NA
5671,6007,4529,NY,Lina,Genesee College,Coll,1850,NA,1870,NA,1857,3500,1870,5000,Antebellum
5672,4605,4530,NY,Little Falls,Farmers' Club of Little Falls,Agri socl,1857,1859,1867,NA,1859,60,1867,200,Antebellum
5673,7864,4532,NY,Little Valley,Cattaraugus County Law Library,Co law,1870,NA,1875,NA,1875,400,1875,400,NA
5674,4606,4531,NY,Little Valley,Cattaraugus County Agricultural Society,Agri socl,1841,1867,1867,NA,1867,40,1867,40,Antebellum
5675,1310,95029,NY,Louisville,Butternuts Library,Socl,1815,NA,1837,NA,NA,0,NA,0,Early National
5676,7865,4533,NY,Lowville,Lewis County Law Library,Co law,1820,NA,1875,NA,1875,600,1875,600,Early National
5677,6767,4625,NY,Ludlow,Street Jail,Prison,1875,NA,1875,NA,1875,1500,1875,1500,NA
5678,4607,4534,NY,Lyons,Wayne County Agricultural Society,Agri socl,1856,1867,1867,NA,1867,100,1867,100,Antebellum
5679,4589,4339,NY,Maine,Allen Settlement Farmers' Club,Agri socl,1862,1867,1867,NA,1867,75,1867,75,NA
5680,6009,4629,NY,Manhattan,Manhattan College,Coll,1863,NA,1875,NA,1870,6000,1875,13000,NA
5681,1311,4537,NY,Matteawan,Howland Circulating Library,Socl,1872,NA,1884,NA,1875,3000,1875,3000,NA
5682,6008,4535,NY,McGranville,N.Y. Central College,Coll,1849,NA,1856,NA,1856,600,1856,600,Antebellum
5683,1312,4538,NY,Mendon,Library Assoc. Of Mendon,Socl,1832,NA,1832,NA,NA,0,NA,0,Antebellum
5684,3386,4539,NY,Middletown,Middletown Lyceum,Lyceum,1841,NA,1875,NA,1875,1502,1875,1502,Antebellum
5685,7289,95166,NY,Millbrook,Millbrook Reformed Church,Church,NA,1874,1874,NA,NA,0,NA,0,NA
5686,1313,4540,NY,Mineola,Mineola Library,Socl,NA,1859,1859,NA,NA,0,NA,0,NA
5687,7866,4541,NY,Monticello,Sullivan County Law Library,Co law,1809,NA,1875,NA,1875,2156,1875,2156,Early National
5688,7867,4543,NY,Morrisville,Madison County Law Library,Co law,1866,NA,1884,NA,1875,695,1875,695,NA
5689,5096,4542,NY,Morrisville,Chamber's Loan Library,Comm,1868,NA,1884,NA,1875,500,1875,500,NA
5690,4608,4544,NY,Mount Vernon,Mount Vernon Horticultural Society,Agri socl,1855,1859,1859,NA,1859,75,1859,75,Antebellum
5691,4594,4355,NY,Mt. Kisco,Bedford Farmers' Club Society,Agri socl,1851,1867,1867,NA,1867,72,1867,72,Antebellum
5692,6891,4545,NY,Mt. Vernon,Wartburg Orphan's Farm School,Asylum,1866,NA,1884,NA,1875,600,1875,600,NA
5693,1314,4546,NY,Mumford,socl,Socl,1835,NA,1835,NA,NA,0,NA,0,Antebellum
5694,2718,5447,NY,Murray,Murray Genesee Farmers' Lib.,Agri socl,NA,1813,NA,1813,NA,0,NA,0,NA
5695,4609,4548,NY,Naples,Naples Horticultural Society,Agri socl,1857,1867,1867,NA,1867,12,1867,12,Antebellum
5696,6892,4549,NY,New Brighton,Sailor's Snug Harbor,Asylum,1837,NA,1875,NA,1875,1050,1875,1050,Antebellum
5697,2915,4550,NY,New Lebanon,Juvenile Society,Juv socl,1804,NA,1804,NA,NA,0,NA,0,Early National
5698,7290,42074,NY,New Rochelle,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA
5699,7907,4610,NY,New York,Health Department,Co med,1873,NA,1884,NA,1875,800,1875,800,NA
5700,7910,4571,NY,New York,Board of Education,Co edu,1872,NA,1884,NA,NA,0,NA,0,NA
5701,8035,4593,NY,New York,Cooper Union,Public,1859,NA,1884,NA,1869,5000,1875,17500,Antebellum
5702,7921,4645,NY,New York,New York City Library,Co theo,1730,NA,1875,NA,1730,1642,1875,4000,Colonial
5703,8034,4567,NY,New York,Astor Library,Public,1849,NA,1884,NA,1863,120000,1875,152446,Antebellum
5704,1320,4652,NY,New York,N. Y. Society Library,Socl,1754,NA,1884,NA,1793,5000,1875,65000,Colonial
5705,1318,4601,NY,New York,Free Reading Room and Library,Socl,1869,NA,1884,NA,NA,0,NA,0,NA
5706,1317,4599,NY,New York,First Ward Free Circulating Library,Socl,1866,1884,NA,NA,NA,0,NA,0,NA
5707,4252,597,NY,New York,American Academy of the Fine Arts,Art socy,1802,NA,1817,NA,NA,0,NA,0,Early National
5708,4264,4657,NY,New York,NY Philharmonic Society,Music socy,1843,NA,1875,NA,1875,1400,1875,1400,Antebellum
5709,3574,4704,NY,New York,YMCA,YMCA,1875,NA,1884,NA,NA,0,NA,0,NA
5710,2668,4678,NY,New York,Society of St. Johnland,Rel socl,1870,NA,1884,NA,NA,0,NA,0,NA
5711,1315,4559,NY,New York,American Institute,Socl,1833,NA,1884,NA,1850,6000,1875,10600,Antebellum
5712,1321,4654,NY,New York,Omacatl Soc.,Socl,1855,NA,1858,NA,1855,339,1855,339,Antebellum
5713,1322,4662,NY,New York,Printers' reading room and Library,Socl,1823,NA,1875,NA,1850,2500,1875,4100,Early National
5714,1323,12599,NY,New York,A printer's Library,Socl,NA,1853,1853,NA,NA,0,NA,0,NA
5715,1324,4688,NY,New York,Union Library Society,Socl,1771,NA,1776,NA,1773,1000,1773,1000,Colonial
5716,1325,4697,NY,New York,Washington Heights Library,Socl,1868,NA,1884,NA,1875,2794,1875,2794,NA
5717,1316,95030,NY,New York,Corporation Library of the City of New York,Socl,NA,1746,1857,NA,NA,0,NA,0,NA
5718,3758,4575,NY,New York,Century Club,Socy,1857,NA,1884,NA,1875,2000,1875,2000,Antebellum
5719,3766,4663,NY,New York,Prison Assoc.,Socy,1844,NA,1875,NA,1875,800,1875,800,Antebellum
5720,3765,4656,NY,New York,Oriental Coterie Library,Socy,1875,NA,1875,NA,1875,600,1875,600,NA
5721,3764,4650,NY,New York,NY Press Club,Socy,1873,NA,1884,NA,NA,0,NA,0,NA
5722,3763,4628,NY,New York,Manhattan Club,Socy,1864,NA,1875,NA,1875,400,1875,400,NA
5723,3762,4623,NY,New York,Lotos Club,Socy,1870,NA,1884,NA,1875,500,1875,500,NA
5724,3761,12598,NY,New York,Phoenix Society of Colored People,Socy,NA,1833,1836,NA,NA,0,NA,0,NA
5725,2658,95048,NY,New York,New York Unitarian Book Society,Rel socl,NA,1823,1829,NA,NA,0,NA,0,NA
5726,3759,4609,NY,New York,Harmonic Club,Socy,1851,NA,1884,NA,1875,6000,1875,6000,Antebellum
5727,3770,42076,NY,New York,Tammany Society's Museum,Socy,NA,1798,1798,NA,NA,0,NA,0,NA
5728,3755,95126,NY,New York,Century Association,Socy,NA,1875,1875,NA,NA,0,NA,0,NA
5729,3575,4703,NY,New York,YMCA,YMCA,1852,NA,1884,NA,1855,1813,1875,10552,Antebellum
5730,3768,4684,NY,New York,Travelers' Club,Socy,1866,NA,1875,NA,1875,800,1875,800,NA
5731,4254,4636,NY,New York,Metropolitan Museum of Art Library,Art socy,1872,NA,1884,NA,NA,0,NA,0,NA
5732,4144,4627,NY,New York,Maimonide's Library Independent Order,Frat,NA,1852,NA,1884,NA,0,NA,0,NA
5733,3769,4687,NY,New York,Union League Club,Socy,1863,NA,1884,NA,1875,1500,1875,1500,NA
5734,3767,4680,NY,New York,Standard Club,Socy,1872,NA,1875,NA,1875,1000,1875,1000,NA
5735,3760,99025,NY,New York,Philemathean Society,Socy,1830,NA,NA,1843,1837,600,1837,600,Antebellum
5736,3022,4565,NY,New York,Apprentices' Library,Appren,1820,NA,1884,NA,1837,10800,1875,53000,Early National
5737,2666,4597,NY,New York,Evangelical Lutheran St. Matthews Young Men's Assoc.,Rel socl,1871,NA,1884,NA,NA,0,NA,0,NA
5738,3385,4690,NY,New York,U.S. Naval Lyceum,Lyceum,1835,NA,1884,NA,1850,2971,1875,4250,Antebellum
5739,3306,4644,NY,New York,Athenaeum,Athen,NA,1838,1858,NA,NA,0,NA,0,NA
5740,3573,12600,NY,New York,Railroad YMCA,YMCA,1875,NA,1875,NA,NA,0,NA,0,NA
5741,2674,12593,NY,New York,Mott Memorial Library,Med socl,1866,NA,1875,NA,NA,0,NA,0,NA
5742,4143,4608,NY,New York,Harlem Library,Frat,1864,NA,1884,NA,NA,0,NA,0,NA
5743,2823,4699,NY,New York,Women's Library,Wn lib,1854,NA,1884,NA,1875,2500,1875,2500,Antebellum
5744,2672,4632,NY,New York,Medical Library And Journal Assoc.,Med socl,1864,NA,1875,NA,1875,3500,1875,3500,NA
5745,2675,12578,NY,New York,Catholic Library Assoc.,Rel socl,1856,NA,1856,NA,NA,0,NA,0,Antebellum
5746,2667,4665,NY,New York,Protestant Episocpal Lb. Society of NY,Theo coll,1814,NA,1817,NA,NA,0,NA,0,Early National
5747,3019,4631,NY,New York,Mechanics' Institute,Mech,1831,NA,1854,NA,1850,3000,1854,5000,Antebellum
5748,2670,4701,NY,New York,Xavier Union of the City of NY,Theo coll,1873,NA,1884,NA,1875,6322,1875,6322,NA
5749,2669,4681,NY,New York,Sunday School Teachers' Reading Room and Exchange,Theo coll,1867,NA,1875,NA,1875,2000,1875,2000,NA
