,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
3214,7510,2384,MD,Kent County,St. Paul's Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Kent County MD,-76.1319953,39.2713804
3215,4161,2367,MD,Lonacoming,Odd Fellows' Library,Frat,1868,NA,1884,NA,1875,1000,1875,1000,Antebellum,Lonacoming MD,-78.980304,39.5659228
3216,2715,2368,MD,Lonacoming,St. Mary's Library,Rel socl,1871,NA,1884,NA,1875,529,1875,529,Antebellum,Lonacoming MD,-78.980304,39.5659228
3217,1637,2372,MD,New Windsor,Social Library,Socl,1840,NA,1858,NA,1858,550,1858,550,Antebellum,New Windsor MD,-77.1080376,39.5420455
3218,6143,2371,MD,New Windsor,Calvert College,Coll,1852,NA,1870,NA,1858,2000,1870,18000,Antebellum,New Windsor MD,-77.1080376,39.5420455
3219,1638,2376,MD,Oakland,Garrett Literary Society,Socl,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Oakland MD,-79.4067116,39.4078747
3220,7505,42050,MD,Pickamaxon,Parochial Library,Church,1701,NA,1701,NA,NA,0,NA,0,Colonial,Pickamaxon MD,NA,NA
3221,1639,2377,MD,Rockville,Montgomery County Library,Socl,1849,NA,1858,NA,1850,115,1850,115,Antebellum,Rockville MD,-77.1527578,39.0839973
3222,1640,2387,MD,Salisbury,Circulating Library,Socl,1870,NA,1884,NA,1875,552,1875,552,Antebellum,Salisbury MD,-75.5993692,38.3606736
3223,1641,2388,MD,Sandy Spring,Sandy Spring Library Co.,Socl,1841,NA,1875,NA,1850,500,1875,1200,Antebellum,Sandy Spring MD,-77.0262286,39.1495278
3224,7499,2392,MD,Snow Hill?,Snow Hill Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Snow Hill? MD,-75.3926959,38.1770634
3225,7496,2389,MD,Somerset,Somerset Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Somerset MD,-77.0960893,38.9659438
3226,7524,2342,MD,Somerset Co.,Coventry Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Somerset Co. MD,-75.8533954,38.0862333
3227,7497,2390,MD,South River?,South River Parish by Bray,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,South River? MD,-76.5047222,38.9147222
3228,7498,2391,MD,South Sassafres?,South Sassafres Parish by Bray,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,South Sassafres? MD,-75.802933,39.371048
3229,7500,2393,MD,Stepney?,Stepney Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Stepney? MD,-76.5608955,38.9282896
3230,7512,2386,MD,Talbot County,St. Peter's Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Talbot County MD,-76.1319953,38.7803973
3231,7511,2385,MD,Talbot County,St. Paul's Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Talbot County MD,-76.1319953,38.7803973
3232,7507,2381,MD,Talbot County,St. Michael's Parish,Church,1696,NA,1696,NA,NA,0,NA,0,Colonial,Talbot County MD,-76.1319953,38.7803973
3233,6144,2394,MD,Westminster,Western Maryland College,Coll,1873,NA,1884,NA,1875,400,1875,400,Antebellum,Westminster MD,-76.9958149,39.5753791
3234,5554,2395,MD,Westminster,Western Maryland College - Webster Literary Society,Coll socy,1870,NA,1884,NA,NA,0,NA,0,Antebellum,Westminster MD,-76.9958149,39.5753791
3235,5555,2396,MD,Westminster,Western Maryland College - Irving Literary Society,Coll socy,1867,NA,1884,NA,NA,0,NA,0,Antebellum,Westminster MD,-76.9958149,39.5753791
3236,5556,2397,MD,Westminster,Western Maryland College Soc.,Coll socy,1868,NA,1875,NA,NA,0,NA,0,Antebellum,Westminster MD,-76.9958149,39.5753791
3237,6145,2399,MD,Woodstock,Woodstock College,Theo coll,1869,NA,1884,NA,1875,18000,1875,18000,Antebellum,Woodstock MD,-76.872796,39.328064
3238,7055,2112,ME,,Cumberland Mills,Mill,1856,NA,1884,NA,NA,0,NA,0,Antebellum, ME,-69.4454689,45.253783
3239,4538,2224,ME,Acton (York County),Sharpleigh and Acton Agricultural Society,Agri socl,1867,NA,1867,NA,1867,8,1867,8,Antebellum,Acton (York County) ME,-70.9277544,43.5233821
3240,4360,2035,ME,Alfred,York County Bar Library Assoc.,Bar,1815,NA,1884,NA,1875,4000,1875,4000,Early National,Alfred ME,-70.7161687,43.4764994
3241,57,2150,ME,Allen's Mills,Allen's Mills Social Library,Socl,1830,NA,1830,NA,NA,0,NA,0,Antebellum,Allen's Mills ME,-70.0811728,44.7161706
3242,42,2036,ME,Andover,Socl. Library,Socl,1795,NA,1795,NA,NA,0,NA,0,Early National,Andover ME,-70.7511813,44.6356166
3243,7925,2037,ME,Atkinson,Town Library,Public,1819,NA,1819,NA,1819,100,1819,100,Early National,Atkinson ME,-69.0910809,45.1868588
3244,7839,2038,ME,Auburn,Androscoggin County Law Library,Co law,1855,NA,1884,NA,1875,701,1875,701,Antebellum,Auburn ME,-70.2311655,44.0978509
3245,3534,2042,ME,Auburn,Young men's Christian Assoc.,YMCA,1867,NA,1875,NA,1875,1890,1875,1890,Antebellum,Auburn ME,-70.2311655,44.0978509
3246,108,2039,ME,Auburn,Harper Library Association,Socl,1845,NA,1865,NA,NA,0,NA,0,Antebellum,Auburn ME,-70.2311655,44.0978509
3247,3535,2041,ME,Auburn,YMCA,YMCA,1857,NA,1884,NA,NA,0,NA,0,Antebellum,Auburn ME,-70.2311655,44.0978509
3248,109,2040,ME,Auburn,Haskell and Reynolds Library,Socl,1871,NA,1884,NA,NA,0,NA,0,Antebellum,Auburn ME,-70.2311655,44.0978509
3249,7827,2046,ME,Augusta,State Library,State,1836,NA,1884,NA,1850,9000,1875,25000,Antebellum,Augusta ME,-69.7794897,44.3106241
3250,7840,2044,ME,Augusta,Kennebec Law Library,Co law,1800,NA,1884,NA,1875,350,1875,350,Early National,Augusta ME,-69.7794897,44.3106241
3251,12,2048,ME,Augusta,Reading Room and Social Library,Socl,1817,NA,NA,1819,NA,0,NA,0,Early National,Augusta ME,-69.7794897,44.3106241
3252,13,2043,ME,Augusta,Augusta Union Society,Socl,1819,NA,NA,1825,1820,199,1820,199,Early National,Augusta ME,-69.7794897,44.3106241
3253,2562,95049,ME,Augusta,Kennebec Law Library,Law socl,NA,1859,1859,NA,NA,0,NA,0,NA,Augusta ME,-69.7794897,44.3106241
3254,14,2049,ME,Augusta,Town Library,Socl,1832,NA,1832,NA,NA,0,NA,0,Antebellum,Augusta ME,-69.7794897,44.3106241
3255,6830,2047,ME,Augusta,National Home for Disabled Volunteer Soldiers,Asylum,1867,NA,1875,NA,1875,3781,1875,3781,Antebellum,Augusta ME,-69.7794897,44.3106241
3256,6828,2045,ME,Augusta,Maine Insane Hospital,Asylum,1842,NA,1884,NA,1855,1100,1875,2500,Antebellum,Augusta ME,-69.7794897,44.3106241
3257,6689,2050,ME,Augusta,Vaughan Library,Hosp,1847,NA,1858,NA,1855,1100,1855,1100,Antebellum,Augusta ME,-69.7794897,44.3106241
3258,7926,2051,ME,Bangor,Arlington Twp. Library,Public,1867,NA,1884,NA,NA,0,NA,0,Antebellum,Bangor ME,-68.7778138,44.8011821
3259,15,2062,ME,Bangor,Social Library,Socl,NA,1798,1820,NA,NA,0,NA,0,NA,Bangor ME,-68.7778138,44.8011821
3260,3273,2052,ME,Bangor,Bangor Athenaeum,Athen,1816,NA,1816,NA,NA,0,NA,0,Early National,Bangor ME,-68.7778138,44.8011821
3261,2982,2055,ME,Bangor,Bangor Mechanics' Assoc.,Mech,1829,NA,1875,NA,1857,2000,1875,13737,Antebellum,Bangor ME,-68.7778138,44.8011821
3262,3239,2058,ME,Bangor,Mercantile Library Assoc.,Merc,1843,NA,1859,NA,1857,4500,1857,4500,Antebellum,Bangor ME,-68.7778138,44.8011821
3263,16,2056,ME,Bangor,Bangor Social Library,Socl,1834,NA,1839,NA,1834,500,1834,500,Antebellum,Bangor ME,-68.7778138,44.8011821
3264,6827,2057,ME,Bangor,Children's Home,Asylum,1869,NA,1884,NA,NA,0,NA,0,Antebellum,Bangor ME,-68.7778138,44.8011821
3265,4532,2060,ME,Bangor,Penobscot Sheep-keepers' Assoc.,Agri socl,NA,1867,1867,NA,1867,30,1867,30,NA,Bangor ME,-68.7778138,44.8011821
3266,5387,2064,ME,Bangor,Theological Seminary - Soeicty of Infirmiry?,Coll socy,NA,1834,1858,NA,NA,0,NA,0,NA,Bangor ME,-68.7778138,44.8011821
3267,5887,2063,ME,Bangor,Theological Seminary at Bangor,Theo coll,1816,NA,1884,NA,1829,1200,1875,15000,Early National,Bangor ME,-68.7778138,44.8011821
3268,4827,95203,ME,Bangor,Bangor Circulating Library,Comm,NA,1836,1836,NA,NA,0,NA,0,NA,Bangor ME,-68.7778138,44.8011821
3269,4361,2059,ME,Bangor,Penobscot Bar Library,Bar,1849,NA,1884,NA,1875,1000,1875,1000,Antebellum,Bangor ME,-68.7778138,44.8011821
3270,4303,2054,ME,Bangor,Bangor Literary Club,Lit socy,1828,NA,1828,NA,NA,0,NA,0,Early National,Bangor ME,-68.7778138,44.8011821
3271,4419,2053,ME,Bangor,Bangor Historical Society,Hist socl,1864,NA,1884,NA,NA,0,NA,0,Antebellum,Bangor ME,-68.7778138,44.8011821
3272,18,2065,ME,Bar Harbor,Bar Harbor Library,Socl,1875,NA,1884,NA,NA,0,NA,0,Antebellum,Bar Harbor ME,-68.2039123,44.3876119
3273,7841,2069,ME,Bath,Sagadahoc County Law Library,Co law,1854,NA,1884,NA,1875,300,1875,300,Antebellum,Bath ME,-69.8206023,43.9106353
3274,19,2068,ME,Bath,Patten Library Association,Socl,1847,NA,1884,NA,1858,2000,1875,2500,Antebellum,Bath ME,-69.8206023,43.9106353
3275,17,2066,ME,Bath,Bath City Library,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Bath ME,-69.8206023,43.9106353
3276,452,2670,ME,Bath,Young Men's Debating Club,YMA,1853,NA,1858,NA,1858,201,1858,201,Antebellum,Bath ME,-69.8206023,43.9106353
3277,6829,2067,ME,Bath,Orphan's Home,Asylum,1873,NA,1884,NA,NA,0,NA,0,Antebellum,Bath ME,-69.8206023,43.9106353
3278,2,2074,ME,Belfast,Social Library,Socl,NA,1858,1859,NA,NA,0,NA,0,NA,Belfast ME,-69.0064234,44.4259092
3279,20,2071,ME,Belfast,Belfast Social Library Society,Socl,1800,NA,NA,1830,1800,78,1800,78,Early National,Belfast ME,-69.0064234,44.4259092
3280,2787,2072,ME,Belfast,Female Library Society,Ladies,NA,1821,1821,NA,NA,0,NA,0,NA,Belfast ME,-69.0064234,44.4259092
3281,4304,2073,ME,Belfast,Periodical Club at store of B. Pierce,Lib assoc,1841,NA,1841,NA,NA,0,NA,0,Antebellum,Belfast ME,-69.0064234,44.4259092
3282,4534,2075,ME,Bethel,Bethel Farmers' Club,Agri socl,NA,1859,1859,NA,1859,165,1859,165,NA,Bethel ME,-70.7898806,44.4044586
3283,2981,2079,ME,Biddeford,York Mechanics' Institute,Mech,1841,NA,1980,1857,1857,3100,1857,3100,Antebellum,Biddeford ME,-70.4533844,43.4925843
3284,7054,12149,ME,Biddeford,York Manufacturing Company Mill Library,Mill,NA,1839,NA,1846,NA,0,NA,0,NA,Biddeford ME,-70.4533844,43.4925843
3285,4828,2077,ME,Biddeford,Circulating Library,Comm,1874,NA,1875,NA,1875,600,1875,600,Antebellum,Biddeford ME,-70.4533844,43.4925843
3286,4838,12147,ME,Biddeford,Bathing Room on Factory Island,Comm,1839,NA,1839,NA,NA,0,NA,0,Antebellum,Biddeford ME,-70.4533844,43.4925843
3287,7927,2078,ME,Biddleford,City Library,Public,1862,NA,1884,NA,1875,3500,1875,3500,Antebellum,Biddleford ME,-70.4533844,43.4925843
3288,4033,2076,ME,Biddleford,Bibliotheque de l'Institute,Socl,1869,NA,1884,NA,NA,0,NA,0,Antebellum,Biddleford ME,-70.4533844,43.4925843
3289,1,2081,ME,Blue Hill,Social Library of Blue Hill,Socl,1796,NA,1869,NA,NA,0,NA,0,Early National,Blue Hill ME,-68.5866904,44.4139662
3290,2788,2080,ME,Blue Hill,Ladies' Social Library,Ladies,1868,NA,1884,NA,NA,0,NA,0,Antebellum,Blue Hill ME,-68.5866904,44.4139662
3291,21,2082,ME,Bolster's Mills,Village Library,Socl,1859,NA,1884,NA,NA,0,NA,0,Antebellum,Bolster's Mills ME,-70.5972828,44.1156261
3292,22,2083,ME,Boothbay,Boothbay Social Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Boothbay ME,-69.6337364,43.8762865
3293,3513,2084,ME,Brewer,,Ladies' socy,NA,1820,1820,NA,NA,0,NA,0,NA,Brewer ME,-68.7614246,44.7967378
3294,23,2085,ME,Bristol,Social Library,Socl,NA,1816,1816,NA,NA,0,NA,0,NA,Bristol ME,-69.4954131,43.9248053
3295,5395,2087,ME,Brunswick,Bowdoin College Athenean Society Library,Coll socy,1813,NA,1875,NA,1816,200,1875,5950,Early National,Brunswick ME,-69.9669961,43.9140162
3296,5394,2089,ME,Brunswick,Bowdoin College - Peace Society Library,Coll socy,1834,NA,1850,NA,1850,500,1850,500,Antebellum,Brunswick ME,-69.9669961,43.9140162
3297,5393,2090,ME,Brunswick,Bowdoin College - Peucinian Society,Coll socy,1805,NA,1875,NA,1850,4800,1875,7150,Early National,Brunswick ME,-69.9669961,43.9140162
3298,5388,2091,ME,Brunswick,Bowdoin College - Theological Society Library,Coll socy,NA,1834,1850,NA,1850,750,1850,750,NA,Brunswick ME,-69.9669961,43.9140162
3299,4420,2092,ME,Brunswick,Historical Society of Maine,Hist socl,1822,NA,1875,NA,1857,500,1875,3600,Early National,Brunswick ME,-69.9669961,43.9140162
3300,4306,2093,ME,Brunswick,Pythonian Society,Lit socy,1825,NA,NA,1853,NA,0,NA,0,Early National,Brunswick ME,-69.9669961,43.9140162
3301,5889,2086,ME,Brunswick,Bowdoin College Library,Coll,1802,NA,1884,NA,1802,500,1875,18760,Early National,Brunswick ME,-69.9669961,43.9140162
3302,5885,2088,ME,Brunswick,Medical School of Maine - Bowdoin Collection,Med coll,1820,NA,1884,NA,1850,3300,1875,4000,Early National,Brunswick ME,-69.9669961,43.9140162
3303,24,2095,ME,Bucksport,Social Library,Socl,1806,NA,1884,NA,1857,1350,1875,1500,Early National,Bucksport ME,-68.7956215,44.5736942
3304,2980,2094,ME,Bucksport,Mechanics' Library Assoc.,Mech,NA,1858,1858,NA,NA,0,NA,0,NA,Bucksport ME,-68.7956215,44.5736942
3305,26,2096,ME,Buckstown,First Social Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National,Buckstown ME,NA,NA
3306,25,2097,ME,Buxton,Buxton Library Association,Socl,1806,NA,1825,NA,NA,0,NA,0,Early National,Buxton ME,-70.5189422,43.6378583
3307,27,2098,ME,Calais,Calais Library Club,Socl,1827,NA,NA,1868,1858,1423,1858,1423,Early National,Calais ME,-67.2786038,45.1889633
3308,28,2099,ME,Calais,St. Croix Library,Socl,1868,NA,1885,NA,1875,2700,1875,2700,Antebellum,Calais ME,-67.2786038,45.1889633
3309,2789,2101,ME,Camden,Ladies' Library Assoc.,Ladies,1853,NA,1884,NA,NA,0,NA,0,Antebellum,Camden ME,-69.0647838,44.2097928
3310,29,2100,ME,Camden,Federal Society's Library,Socl,1796,NA,NA,1830,1796,200,1796,200,Early National,Camden ME,-69.0647838,44.2097928
3311,6736,2102,ME,Cape Elizabeth,State Reform School,Prison,1853,NA,1875,NA,1875,1400,1875,1400,Antebellum,Cape Elizabeth ME,-70.2000467,43.563696
3312,7928,2104,ME,Castine,Town Library,Public,1827,NA,1884,NA,1855,260,1875,1700,Early National,Castine ME,-68.7989582,44.3888609
3313,30,2103,ME,Castine,Social Library,Socl,1801,NA,NA,1855,1855,260,1855,260,Early National,Castine ME,-68.7989582,44.3888609
3314,31,2105,ME,Cherryfield,Public Library,Socl,1837,NA,1884,NA,NA,0,NA,0,Antebellum,Cherryfield ME,-67.9258366,44.6072991
3315,33,2108,ME,Chesterville,Social Library,Socl,1820,NA,1820,NA,NA,0,NA,0,Early National,Chesterville ME,-70.0861692,44.5511745
3316,34,2109,ME,Chesterville,Social Library Of Keith's Mills,Socl,1832,NA,1858,NA,1858,300,1838,300,Antebellum,Chesterville ME,-70.0861692,44.5511745
3317,32,2107,ME,Chesterville,Second Social Library,Socl,1820,NA,1858,NA,NA,0,NA,0,Early National,Chesterville ME,-70.0861692,44.5511745
3318,4305,2106,ME,Chesterville,Book Society,Lit socy,NA,1793,1793,NA,NA,0,NA,0,NA,Chesterville ME,-70.0861692,44.5511745
3319,35,2110,ME,Corinna,Corinna Social Library,Socl,1849,NA,1849,NA,NA,0,NA,0,Antebellum,Corinna ME,-69.2617131,44.921174
3320,36,2111,ME,Cornish,Library Assoc.,Socl,1867,NA,1884,NA,NA,0,NA,0,Antebellum,Cornish ME,-70.8011731,43.8047977
3321,3465,2113,ME,Danforth,,Socl,NA,1858,1858,NA,NA,0,NA,0,NA,Danforth ME,-67.868345,45.6603404
3322,37,2114,ME,Danforth,a socl. Library,Socl,NA,1814,1814,NA,NA,0,NA,0,NA,Danforth ME,-67.868345,45.6603404
3323,38,2115,ME,Danville,a socl Library,Socl,NA,1819,1819,NA,NA,0,NA,0,NA,Danville ME,-70.2656097,44.0222964
3324,39,2116,ME,Deering,Deering Public Library,Socl,1870,NA,1884,NA,NA,0,NA,0,Antebellum,Deering ME,-70.3004902,43.6731542
3325,3241,2117,ME,Dexter,Mercantile Lib,Merc,1867,NA,1875,NA,1875,650,1875,650,Antebellum,Dexter ME,-69.2898156,45.023918
3326,4535,2118,ME,Dirigo,China Agricultural Society,Agri socl,NA,1867,1867,NA,1867,60,1867,60,NA,Dirigo ME,-69.5221073,44.383277
3327,2569,2119,ME,Dover,Piscataques Law Library,Law socl,1838,NA,1884,NA,NA,0,NA,0,Antebellum,Dover ME,-69.6378239,43.9231361
3328,40,2120,ME,Dresden,Dresden Library Assoc.,Socl,1840,NA,1840,NA,1840,597,1840,597,Antebellum,Dresden ME,-69.7242215,44.1070945
3329,41,2121,ME,East Machias,Public Library Association,Socl,1874,NA,1884,NA,NA,0,NA,0,Antebellum,East Machias ME,-67.3900603,44.7391789
3330,4540,2260,ME,East Wilton,Wilton Farmers and Mechanics Club,Agri socl,1858,NA,1867,NA,1867,60,1867,60,Antebellum,East Wilton ME,-70.192839,44.6158945
3331,3279,2122,ME,Eastbrook,Eastbrook Athenaeum,Athen,1821,NA,NA,1864,NA,0,NA,0,Early National,Eastbrook ME,-68.2644618,44.6786857
3332,3722,2123,ME,Eastport,Eastport Athenaeum,Socl,1821,NA,1858,NA,1858,1900,1858,1900,Early National,Eastport ME,-66.9899785,44.9061906
3333,3278,2124,ME,Eastport,Eastport Lib,Athen,NA,1858,1858,NA,1858,1700,1858,1700,NA,Eastport ME,-66.9899785,44.9061906
3334,4829,2125,ME,Eastport,Sentinel Circulating Library,Comm,1866,NA,1875,NA,1875,800,1875,800,Antebellum,Eastport ME,-66.9899785,44.9061906
3335,7634,12142,ME,Eastport,Fort Sullivan Post Library,Garr,NA,1870,1870,NA,1870,120,1870,120,NA,Eastport ME,-66.9899785,44.9061906
3336,44,2126,ME,Eliot,Eliot Socl. Library,Socl,NA,1817,1835,NA,NA,0,NA,0,NA,Eliot ME,-70.8000544,43.1531427
3337,45,2127,ME,Ellsworth,City Library,Socl,1856,NA,1884,NA,1875,1114,1875,1114,Antebellum,Ellsworth ME,-68.4194641,44.5434095
3338,2790,2129,ME,Ellsworth,Young Ladies' Library Assoc.,Ladies,1850,NA,NA,1870,NA,0,NA,0,Antebellum,Ellsworth ME,-68.4194641,44.5434095
3339,2568,2128,ME,Ellsworth,Law Library,Law socl,NA,1859,1859,NA,NA,0,NA,0,NA,Ellsworth ME,-68.4194641,44.5434095
3340,46,2131,ME,Fairfield,Village Library,Socl,NA,1875,1875,NA,1875,347,1875,347,NA,Fairfield ME,-69.5986469,44.5884052
3341,4830,2130,ME,Fairfield,Circulating Library,Comm,NA,1875,1875,NA,1875,300,1875,300,NA,Fairfield ME,-69.5986469,44.5884052
3342,7173,42046,ME,Falmouth,Parochial Library,Church,1770,NA,NA,1775,NA,0,NA,0,Colonial,Falmouth ME,-70.2601759,43.7435343
3343,2567,2133,ME,Farmington,Franklin Co. Law Library Assoc.,Law socl,1838,NA,1884,NA,NA,0,NA,0,Antebellum,Farmington ME,-70.1512169,44.6704998
3344,2564,2132,ME,Farmington,First Unitarian Society,Rel socl,1852,NA,1858,NA,1858,350,1858,350,Antebellum,Farmington ME,-70.1512169,44.6704998
3345,47,2134,ME,Farmington,Social Library,Socl,1800,NA,1800,NA,NA,0,NA,0,Early National,Farmington ME,-70.1512169,44.6704998
3346,7635,12144,ME,Fort Preble,Fort Preble Cot. Portland Harbor,Garr,NA,1870,1875,NA,1870,350,1875,350,NA,Fort Preble ME,-70.2263711,43.6484546
3347,3469,2135,ME,Foxcroft,Town Record,Gov,1812,NA,1812,NA,NA,0,NA,0,Early National,Foxcroft ME,-67.8085481,46.1445491
3348,48,2136,ME,Freeport,Socl. Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Freeport ME,-70.1031201,43.8570065
3349,49,2137,ME,Fryeburg,Socl. Library,Socl,1800,NA,1803,NA,NA,0,NA,0,Early National,Fryeburg ME,-70.9806357,44.0164329
3350,7929,2141,ME,Gardiner,Town Library,Public,1786,NA,1786,NA,NA,0,NA,0,Early National,Gardiner ME,-69.7753222,44.2300698
3351,50,2140,ME,Gardiner,Public Library,Socl,1840,NA,1884,NA,1875,2500,1875,2500,Antebellum,Gardiner ME,-69.7753222,44.2300698
3352,3277,2138,ME,Gardiner,Athenaeum,Athen,NA,1858,1858,NA,1858,1800,1858,1800,NA,Gardiner ME,-69.7753222,44.2300698
3353,2979,2139,ME,Gardiner,Gardiner's Mechanics' Assoc.,Mech,1841,NA,1857,NA,1857,2250,1857,2250,Antebellum,Gardiner ME,-69.7753222,44.2300698
3354,7172,42047,ME,Gardner,Parochial Library,Church,1770,NA,NA,1775,NA,0,NA,0,Colonial,Gardner ME,-69.7753222,44.2300698
3355,51,2142,ME,Gorham,Social and Circulating Library,Socl,1831,NA,1834,NA,1831,1000,1831,1000,Antebellum,Gorham ME,-70.4442252,43.6795314
3356,52,2143,ME,Gorham,Social Library,Socl,NA,1814,1814,NA,NA,0,NA,0,NA,Gorham ME,-70.4442252,43.6795314
3357,4533,2034,ME,Greathouse?,Gardner Institute,Agri socl,1823,NA,1823,NA,NA,0,NA,0,Early National,Greathouse? ME,-77.2466221,17.9317723
3358,53,2145,ME,Hallowell,Hallowell Social Library,Socl,1842,NA,1884,NA,1857,1720,1875,5000,Antebellum,Hallowell ME,-69.7908786,44.2859022
3359,6735,2146,ME,Hallowell,Industrial School for Girls,Prison,1875,NA,1884,NA,NA,0,NA,0,Antebellum,Hallowell ME,-69.7908786,44.2859022
3360,4831,12145,ME,Hallowell,Hallowell Circulating Library,Comm,NA,1820,1820,NA,NA,0,NA,0,NA,Hallowell ME,-69.7908786,44.2859022
3361,7166,2144,ME,Hallowell,Dr. Benjamin Vaughn Public Library,PL owned,NA,1797,1797,NA,NA,0,NA,0,NA,Hallowell ME,-69.7908786,44.2859022
3362,54,2147,ME,Harrison,Village Library Assoc.,Socl,1871,NA,1884,NA,NA,0,NA,0,Antebellum,Harrison ME,-70.6792289,44.1103479
3363,55,2148,ME,Houlton,Forest Club Library,Socl,1849,NA,1859,NA,1849,200,1857,500,Antebellum,Houlton ME,-67.8402316,46.1261806
3364,56,2149,ME,Houlton,Library Association,Socl,1869,NA,1875,NA,1875,550,1875,550,Antebellum,Houlton ME,-67.8402316,46.1261806
3365,3726,2151,ME,Kennebunk,Debating Club and Lyceum,Socy,1831,NA,1831,NA,NA,0,NA,0,Antebellum,Kennebunk ME,-70.54399,43.3845306
3366,58,2153,ME,Kennebunk,Social Library,Socl,1801,NA,NA,1853,1801,224,1801,224,Early National,Kennebunk ME,-70.54399,43.3845306
3367,7176,2125,ME,Kennebunk,First Congregational Parish Library,Church,1862,NA,1884,NA,NA,0,NA,0,Antebellum,Kennebunk ME,-70.54399,43.3845306
3368,7930,2155,ME,Kittery,Rice Public Library,Public,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Kittery ME,-70.736137,43.0881256
3369,7175,2154,ME,Kittery and York,Revolving Library - Pepperell Library,Church,1751,NA,1873,NA,NA,0,NA,0,Colonial,Kittery and York ME,-70.736137,43.0881256
3370,2983,95074,ME,Lewiston,Manufacturers' and Mechanics' Library Association,Mech,NA,1861,1869,NA,NA,0,NA,0,NA,Lewiston ME,-70.2147764,44.100351
3371,2565,2162,ME,Lewiston,Christian Social Library,Rel socl,1819,NA,NA,1834,NA,0,NA,0,Early National,Lewiston ME,-70.2147764,44.100351
3372,2984,2165,ME,Lewiston,Manufacturers' and Mechanics' Library,Mech,1861,NA,1884,NA,1875,5300,1875,5300,Antebellum,Lewiston ME,-70.2147764,44.100351
3373,5391,2159,ME,Lewiston,Bates College - Polymnian Society,Coll socy,1864,NA,1884,NA,1875,700,1875,700,Antebellum,Lewiston ME,-70.2147764,44.100351
3374,4832,2167,ME,Lewiston,Stevens County Circulating Library,Comm,1873,NA,1875,NA,1875,1000,1875,1000,Antebellum,Lewiston ME,-70.2147764,44.100351
3375,4834,2163,ME,Lewiston,French's Circulating Library,Comm,1870,NA,1875,NA,1875,2180,1875,2180,Antebellum,Lewiston ME,-70.2147764,44.100351
3376,5888,2160,ME,Lewiston,Bates College - Theological School,Theo coll,1840,NA,1884,NA,1875,2300,1875,2300,Antebellum,Lewiston ME,-70.2147764,44.100351
3377,5890,2157,ME,Lewiston,Bates College,Coll,1863,NA,1884,NA,1870,3100,1875,4500,Antebellum,Lewiston ME,-70.2147764,44.100351
